id,rider_age,rider_rating,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,order_time,pickup_time,weather,traffic_density,vehicle_condition,order_type,vehicle_type,num_orders,is_festival,city,delivery_time
0x18c4,35,4.6,22.311603,73.165012,22.391603,73.245012,10.Mar.22,0.958333333,11:15PM,high_wind,low,0,Drinks,motorcycle,1,No,Metropolitian,29
0x98fa,35,4.5,21.170096,72.789122,21.190096,72.809122,2022.3.3,08:10AM,8:20,overcast,low,1,Buffet,motorcycle,1,X,Metropolitian,17
0x1167,29,4.6,22.308096,73.167753,22.348096,73.207753,2003.4.22,15:50,16:05,storm,medium,2,Drinks,scooter,1,X,Metropolitian,25
0x8a00,30,4.2,0,0,0.04,0.04,2022.3.15,14:15,2:20 PM,high_wind,high,0,Buffet,motorcycle,2,No,Urban,41
0x67f1,34,4.8,12.323994,76.626167,12.453994,76.756167,2.Apr.22,22:50,11:05 PM,high_wind,low,1,Snack,scooter,1,X,Metropolitian,15
0x0617,28,3.5,22.551084,88.354127,22.631084,88.434127,14.Feb.22,0.916666667,22:05,sandstorm,jam,2,Meal,e_scooter,1,No,Metropolitian,39
0x97b0,27,3.4,13.022394,80.242439,13.102394,80.322439,04-04-2022,22:35,22:40,clear_sky,low,1,Meal,scooter,2,No,Urban,41
0x5440,27,4.8,12.972161,77.596014,13.082161,77.706014,06-03-2022,17:10,17:15,storm,medium,1,Snack,scooter,0,No,Metropolitian,21
0x6e04,27,4.6,11.026117,76.944652,11.056117,76.974652,2017.3.22,20:40,20:55,overcast,jam,2,Snack,scooter,1,X,Metropolitian,22
0x8f6a,26,4.6,0,0,0.03,0.03,2022.2.15,17:45,0.75,storm,medium,1,Meal,scooter,1,X,Metropolitian,27
0xa0d2,35,5,11.022477,76.995667,11.092477,77.065667,2022.4.2,17:45,5:55 PM,foggy,medium,1,Meal,motorcycle,1,No,Metropolitian,35
0x6a4e,32,4.5,22.308096,73.167753,22.378096,73.237753,2022.3.18,21:45,21:55,high_wind,jam,1,Meal,scooter,0,No,Metropolitian,33
0x53fa,36,4.7,17.426228,78.407495,17.476228,78.457495,03-04-2022,0.916666667,10:10PM,storm,jam,1,Buffet,motorcycle,1,No,Urban,34
0x9b59,23,4.6,22.722634,75.886959,22.792634,75.956959,2022.4.2,19:30,19:40,sandstorm,jam,2,Drinks,scooter,0,No,Metropolitian,22
0x8717,28,4.9,15.576683,73.75575,15.616683,73.79575,13.Feb.22,01:45PM,13:55,sandstorm,high,2,Meal,motorcycle,0,No,Metropolitian,27
0xabe2,23,4.9,17.410371,78.437225,17.440371,78.467225,2022.3.13,8:25 PM,20:30,high_wind,jam,1,Snack,scooter,0,No,Metropolitian,29
0x302b,20,4.7,0,0,0.07,0.07,14.Mar.22,11:35 PM,23:40,foggy,low,1,Meal,motorcycle,1,No,Urban,27
0xf133,,,12.310972,76.659264,12.330972,76.679264,2022.4.5,,11:30,,,3,Drinks,motorcycle,1,No,Urban,30
0x7d20,36,4.2,23.351489,85.324253,23.431489,85.404253,10-03-2022,19:20,19:25,storm,jam,1,Snack,motorcycle,0,No,Urban,40
0x60d0,34,4.1,12.284747,76.625861,12.364747,76.705861,2022.3.8,20:20,20:25,high_wind,jam,2,Buffet,scooter,1,No,Metropolitian,35
0x269f,32,4.1,22.745536,75.893106,22.875536,76.023106,31-03-2022,21:20,21:25,sandstorm,jam,0,Meal,motorcycle,1,No,Metropolitian,50
0xd03f,31,4.8,30.340722,78.060221,30.390722,78.110221,15-02-2022,18:15,18:30,clear_sky,medium,2,Meal,scooter,1,X,Metropolitian,22
0x988a,33,5,13.091809,80.219104,13.161809,80.289104,2022.4.4,08:10PM,08:25PM,clear_sky,jam,0,Drinks,motorcycle,0,No,Metropolitian,30
0x1870,31,4.9,19.176269,72.836721,19.286269,72.946721,18.Mar.22,18:10,18:25,sandstorm,medium,0,Snack,motorcycle,1,No,Metropolitian,44
0xddd5,41,4.7,18.592718,73.773572,18.612718,73.793572,21-03-2022,9:20,9:30,high_wind,low,1,Snack,scooter,1,No,Metropolitian,23
0x107e,24,4.8,19.003517,72.82765,19.063517,72.88765,7.Mar.22,18:15,18:30,sandstorm,medium,2,Buffet,e_scooter,0,No,Urban,22
0xc715,24,4.8,17.455894,78.375467,17.565894,78.485467,2002.3.22,19:15,19:25,sandstorm,jam,2,Drinks,scooter,0,No,Metropolitian,27
0x0926,29,4.9,26.482581,80.315628,26.572581,80.405628,2022.2.16,1,24:10:00,high_wind,low,2,Drinks,motorcycle,1,X,Metropolitian,29
0xebd6,18,4.5,22.526461,88.364453,22.566461,88.404453,11-02-2022,01:50PM,0.583333333,high_wind,high,2,Snack,e_scooter,1,No,Urban,23
0x255d,38,4.4,12.310972,76.659264,12.340972,76.689264,15-03-2022,8:20 PM,20:25,foggy,jam,0,Drinks,motorcycle,0,X,Metropolitian,31
0x9b61,29,4.9,12.979096,77.640625,13.049096,77.710625,10-03-2022,17:30,17:40,foggy,medium,0,Snack,motorcycle,1,Yes,Semi-Urban,48
0xd713,36,4.6,17.45971,78.368855,17.46971,78.378855,03-04-2022,8:50,0.375,storm,low,2,Meal,e_scooter,1,No,Metropolitian,25
0xf968,38,4.8,12.978453,77.643685,13.038453,77.703685,2022.3.7,22:35,10:40PM,overcast,low,2,Snack,motorcycle,1,No,Urban,18
0x3b43,40,4.6,17.431668,78.408321,17.471668,78.448321,17-03-2022,13:50,13:55,clear_sky,high,2,Snack,motorcycle,1,X,Urban,23
0x7334,31,4.2,26.913726,75.75282,26.973726,75.812821,2022.3.26,21:25,21:35,storm,jam,2,Buffet,e_scooter,1,X,,34
0xa91d,33,4.6,12.913041,77.683237,13.003041,77.773237,2022.3.2,18:10,18:20,sandstorm,medium,0,Drinks,motorcycle,0,No,Metropolitian,37
0xd345,35,4.1,12.311072,76.654878,12.391072,76.734878,29-03-2022,20:25,20:35,storm,jam,0,Snack,motorcycle,2,No,Metropolitian,54
0xe92b,22,4.8,10.96185,76.971082,11.05185,77.061082,04-04-2022,21:30,9:40 PM,foggy,jam,2,Snack,scooter,2,No,Metropolitian,37
0x0a29,,,19.003517,72.82765,19.053517,72.87765,26-03-2022,,20:40,,,3,Snack,motorcycle,1,No,Metropolitian,29
0x1b55,39,4.8,26.846156,75.8023,26.906156,75.8623,2022.3.30,7:55 PM,20:10,sandstorm,jam,1,Meal,scooter,1,X,Urban,31
0x7424,29,4.7,19.254567,72.848923,19.324567,72.918923,02-04-2022,19:40,19:55,storm,jam,0,Meal,motorcycle,1,No,Metropolitian,30
0x731b,35,,0,0,0.06,0.06,2022.2.15,20:55,21:10,overcast,jam,1,Snack,motorcycle,1,No,Metropolitian,25
0x2421,23,4.3,13.005801,80.250744,13.065801,80.310744,01-04-2022,22:15,10:20 PM,storm,low,0,Buffet,motorcycle,0,No,Metropolitian,26
0x0b29,34,4.8,0,0,0.03,0.03,9.Mar.22,18:10,18:25,sandstorm,medium,2,Buffet,scooter,1,No,Metropolitian,31
0xe6c8,32,4.6,19.131141,72.813074,19.221141,72.903074,2022.4.6,19:20,19:25,foggy,jam,0,Drinks,motorcycle,0,X,Metropolitian,44
0x960c,18,4.9,19.866969,75.318894,19.956969,75.408894,14-02-2022,23:35,23:50,foggy,low,2,Drinks,e_scooter,0,X,Metropolitian,20
0x41fe,30,4.7,18.51421,73.838429,18.53421,73.858429,11-03-2022,0.375,9:05,clear_sky,low,0,Meal,motorcycle,1,No,Metropolitian,26
0x2d2d,37,4.2,22.725748,75.898497,22.765747,75.938497,2022.3.1,14:50,0.625,overcast,high,1,Meal,motorcycle,1,No,Metropolitian,38
0x4b11,34,4,22.5491,88.400467,22.5891,88.440467,2022.2.17,13:35,13:50,overcast,high,0,Drinks,motorcycle,1,No,Urban,34
0x4dd2,40,5,10.994136,76.963303,11.034136,77.003303,2022.3.19,15:20,3:35 PM,foggy,medium,2,Buffet,scooter,1,No,Metropolitian,19
0x506a,21,4.7,0,0,0.01,0.01,9.Mar.22,8:30,8:35,foggy,low,0,Drinks,motorcycle,1,No,Metropolitian,17
0xbbe6,26,4.8,18.546258,73.904337,18.586258,73.944337,2022.3.15,3:40 PM,15:50,clear_sky,medium,0,Snack,motorcycle,1,X,Metropolitian,22
0x40c2,39,4.9,12.934179,77.615797,12.984179,77.665797,2022.3.26,1,24:10:00,foggy,low,2,Snack,scooter,0,No,Metropolitian,17
0xcada,,,22.761226,75.887522,22.781226,75.907522,2022.3.1,,10:30,,,3,Meal,bicycle,1,No,Metropolitian,24
0x3081,24,4.2,22.311358,73.164798,22.341358,73.194798,19-03-2022,0.958333333,23:05,high_wind,low,0,Drinks,motorcycle,1,No,Metropolitian,24
0xd74d,31,4.6,0,0,0.09,0.09,31-03-2022,11:50 PM,1,overcast,low,2,Drinks,scooter,1,No,Metropolitian,28
0xe327,24,4.5,18.546947,73.900626,18.656947,74.010626,2022.3.23,10:40PM,22:55,sandstorm,low,1,Drinks,scooter,0,No,Urban,14
0xaa58,24,5,13.086438,80.220672,13.146439,80.280672,19-03-2022,6:20 PM,06:25PM,high_wind,medium,1,Drinks,motorcycle,0,No,Metropolitian,27
0xd24d,36,3.5,26.766536,75.837333,26.906536,75.977333,20-03-2022,19:25,19:35,high_wind,jam,2,Meal,e_scooter,0,No,Urban,41
0x1740,32,4.7,19.12663,72.829976,19.16663,72.869976,2022.3.3,16:50,16:55,sandstorm,medium,1,Buffet,scooter,1,No,Metropolitian,27
0x13e6,24,4.6,12.337978,76.616792,12.417978,76.696792,25-03-2022,17:45,17:50,clear_sky,medium,2,Buffet,scooter,0,X,Urban,15
0x0d2a,29,4.9,27.160832,78.011608,27.170832,78.021608,11-02-2022,10:25,10:35,clear_sky,low,1,Snack,scooter,1,No,Metropolitian,13
0x2574,24,4.7,19.176269,72.836721,19.206269,72.866721,15-03-2022,21:25,21:30,sandstorm,jam,0,Snack,motorcycle,1,No,Metropolitian,26
0xdc2c,34,4.2,22.725748,75.898497,22.765747,75.938497,3.Mar.22,2:15 PM,02:25PM,foggy,high,1,Meal,scooter,1,No,Metropolitian,37
0x6b43,21,5,21.160522,72.771477,21.210522,72.821477,2026.3.22,0.916666667,22:10,sandstorm,jam,2,Meal,scooter,0,X,Urban,22
0x4f58,28,4.9,26.956431,75.776649,26.976431,75.796649,2022.4.3,8:30 AM,08:35AM,storm,low,1,Buffet,scooter,0,X,Urban,14
0x3f4b,29,4.6,19.207222,72.972281,19.287222,73.052281,6.Apr.22,22:40,10:45 PM,overcast,low,0,Meal,motorcycle,0,No,Metropolitian,24
0x9ff5,28,4.9,12.325461,76.632278,12.405461,76.712278,2023.3.22,20:30,20:35,storm,jam,1,Snack,motorcycle,1,No,Metropolitian,26
0x084d,29,4.8,15.49395,73.827423,15.58395,73.917423,2022.2.16,6:40 PM,6:50 PM,clear_sky,medium,0,Meal,motorcycle,0,No,Metropolitian,28
0x06c0,29,4.5,17.433809,78.386744,17.443809,78.396744,1930.3.22,9:55,0.416666667,high_wind,low,0,Drinks,motorcycle,1,No,Metropolitian,23
0x4556,26,4.8,21.173493,72.801953,21.183493,72.811953,2022.3.17,09:55AM,10:05 AM,storm,low,1,Snack,scooter,1,No,Urban,18
0x1e26,19,4.8,13.026286,80.275235,13.086286,80.335235,13-03-2022,23:45,1,clear_sky,low,0,Snack,motorcycle,0,No,Urban,12
0x6e41,26,4.6,30.346994,78.062543,30.436994,78.152543,2022.2.18,22:25,10:35 PM,high_wind,low,0,Drinks,motorcycle,0,No,Metropolitian,19
0x19bc,,,0,0,0.03,0.03,1.Apr.22,,11:40PM,storm,low,0,Buffet,motorcycle,0,No,Metropolitian,27
0x2125,27,4.9,21.185047,72.80859,21.195047,72.81859,11-03-2022,8:20,8:25,clear_sky,low,1,Buffet,scooter,1,No,Metropolitian,23
0x79aa,33,4.7,18.592718,73.773572,18.622718,73.803572,13-03-2022,6:50 PM,18:55,sandstorm,medium,1,Meal,motorcycle,1,No,,30
0xa15d,24,4.8,0,0,0.09,0.09,02-03-2022,19:45,19:50,sandstorm,jam,2,Buffet,scooter,0,No,Urban,24
0xa3f3,29,4.6,25.451517,81.832616,25.541517,81.922616,2016.2.22,20:20,20:30,high_wind,jam,0,Meal,motorcycle,0,No,Metropolitian,25
0xad09,36,4.7,21.17106,72.789292,21.20106,72.819292,2019.3.22,18:20,18:25,sandstorm,medium,2,Meal,motorcycle,1,No,Metropolitian,28
0x851c,20,5,23.374989,85.335486,23.384989,85.345486,2022.3.7,8:25,8:30,overcast,low,0,Buffet,motorcycle,1,No,Metropolitian,18
0x74e2,23,4.8,12.334022,76.618203,12.444022,76.728203,2022.3.27,23:25,11:40PM,high_wind,low,1,Buffet,scooter,1,X,Urban,12
0x43b9,35,4.8,26.913726,75.75282,26.963726,75.80282,28-03-2022,18:20,18:25,clear_sky,medium,2,Buffet,scooter,1,No,Urban,21
0x801b,39,4.7,18.53408,73.89852,18.64408,74.00852,2022.4.4,20:20,20:25,clear_sky,jam,2,Buffet,motorcycle,0,X,Metropolitian,29
0x6778,27,4.9,0,0,0.03,0.03,2022.2.17,05:10PM,17:15,clear_sky,medium,0,Snack,motorcycle,1,No,Metropolitian,22
0x8038,22,4.9,19.1813,72.836191,19.3113,72.966191,23-03-2022,23:30,23:45,clear_sky,low,0,Drinks,motorcycle,1,X,Urban,22
0xe02c,34,3.5,0,0,0.09,0.09,02-04-2022,7:55 PM,0.833333333,high_wind,jam,2,Snack,motorcycle,1,No,Metropolitian,33
0xfe2c,22,4.9,22.75004,75.902847,22.83004,75.982847,4.Mar.22,9:35 PM,21:50,foggy,jam,0,Snack,motorcycle,2,y,Metropolitian,46
0x6ec2,24,4.8,11.006686,76.951736,11.136686,77.081736,08-03-2022,10:35 PM,22:40,high_wind,low,1,Buffet,scooter,1,,Metropolitian,10
0x1b65,37,4.9,26.472001,80.354002,26.532001,80.414002,2022.2.11,11:50PM,11:55 PM,foggy,low,0,Buffet,motorcycle,1,No,Metropolitian,22
0x6487,33,4.7,19.055831,72.833984,19.125831,72.903984,2012.3.22,21:15,21:20,overcast,jam,0,Drinks,motorcycle,1,No,Metropolitian,41
0x891c,35,4.7,18.592718,73.773572,18.622718,73.803572,01-03-2022,20:45,0.875,high_wind,jam,0,Meal,motorcycle,2,No,Urban,39
0xcb79,28,4.9,11.001852,76.976268,11.041852,77.016268,2022.3.1,15:30,15:45,overcast,medium,2,Snack,e_scooter,0,No,Urban,10
0x7b19,28,4.5,19.22384,72.841347,19.23384,72.851347,2024.3.22,10:30,10:35,high_wind,low,1,Meal,motorcycle,0,X,Urban,10
0xda7f,28,4.6,22.745536,75.893106,22.785536,75.933106,13-03-2022,16:20,16:25,overcast,medium,1,Snack,motorcycle,0,No,Metropolitian,10
0x61e0,36,4.7,23.355164,85.324097,23.385164,85.354097,2022.3.9,22:50,23:05,high_wind,low,1,Snack,scooter,1,No,Urban,20
0x082c,21,4.6,17.431477,78.40035,17.481477,78.45035,17.Mar.22,19:25,07:40PM,foggy,jam,1,Meal,scooter,1,No,Metropolitian,30
0xc16f,32,4.2,22.725835,75.887648,22.745835,75.907648,2003.4.22,11:10,11:25,high_wind,high,2,Drinks,scooter,1,No,Metropolitian,34
0x1fa6,,,22.728163,75.884212,22.768163,75.924212,30-03-2022,,16:35,,,3,Drinks,e_scooter,1,No,,28
0x12cf,32,4.3,11.025083,77.015393,11.135083,77.125393,31-03-2022,18:45,0.791666667,sandstorm,medium,0,Meal,motorcycle,3,No,Metropolitian,49
0xc6db,30,4.6,12.933284,77.615428,13.013284,77.695428,31.Mar.22,07:55PM,20:05,foggy,jam,0,Buffet,motorcycle,1,y,Metropolitian,43
0x5d19,36,5,18.546947,73.900626,18.566947,73.920626,2019.3.22,10:30 AM,10:35,overcast,low,1,Meal,scooter,1,No,Metropolitian,17
0x23e6,23,4.9,22.751857,75.866699,22.791857,75.906699,01-03-2022,02:40PM,14:55,overcast,high,2,Drinks,motorcycle,1,No,Urban,27
0xb77f,26,5,9.959778,76.296106,10.069778,76.406106,2018.2.22,19:10,19:25,sandstorm,jam,0,Snack,motorcycle,1,No,Metropolitian,34
0xc29c,21,4.8,11.022298,76.998349,11.062298,77.038349,2022.4.5,15:15,15:30,sandstorm,medium,1,Drinks,motorcycle,1,No,Urban,25
0xe140,35,4.8,15.585658,73.743606,15.665658,73.823606,2016.2.22,11:55 PM,24:05:00,overcast,low,2,Meal,e_scooter,,No,Metropolitian,25
0x8ebc,27,4.9,12.934365,77.616155,12.974365,77.656155,26-03-2022,01:15PM,13:20,storm,high,1,Drinks,scooter,1,No,Metropolitian,15
0x20e0,27,4.7,22.760072,75.892574,22.840072,75.972574,4.Apr.22,10:55 PM,0.958333333,sandstorm,low,1,Buffet,scooter,0,No,,17
0x87b0,26,4.7,17.438263,78.397865,17.458263,78.417865,2022.3.11,10:15,10:30AM,storm,low,2,Buffet,e_scooter,1,No,Urban,10
0x47d8,33,4.7,22.31279,73.170283,22.33279,73.190283,2022.3.26,8:15,8:20,foggy,low,1,Buffet,scooter,1,No,Metropolitian,18
0xa236,26,4.9,23.374878,85.335739,23.484878,85.445739,2022.3.8,19:20,19:25,foggy,jam,0,Buffet,motorcycle,1,No,Metropolitian,42
0xcb7e,24,4.6,26.921411,75.793604,27.011411,75.883604,25.Mar.22,20:10,20:20,high_wind,jam,1,Snack,scooter,1,No,Metropolitian,19
0x6c09,32,4,21.149669,72.772629,21.179669,72.802629,01-04-2022,22:15,22:20,storm,low,0,Snack,motorcycle,0,No,Metropolitian,30
0xc6e6,,,25.450377,81.834236,25.540377,81.924236,12-02-2022,,18:15,overcast,medium,1,Buffet,motorcycle,1,No,,30
0xfa26,32,4.7,22.753659,75.903365,22.793659,75.943365,03-03-2022,14:20,14:25,sandstorm,high,2,Buffet,motorcycle,0,No,Urban,30
0x0687,21,4.7,21.160437,72.774209,21.250437,72.864209,2022.3.10,1,24:10:00,storm,low,0,Drinks,motorcycle,0,No,Urban,18
0xe478,32,4.6,0,0,0.04,0.04,2022.2.11,4:50 PM,16:55,storm,medium,1,Snack,motorcycle,0,X,Urban,29
0x13b4,20,4.6,18.520016,73.830547,18.600016,73.910547,2022.3.6,21:35,9:45 PM,clear_sky,jam,0,Buffet,motorcycle,1,No,Metropolitian,26
0x30f9,32,4.6,23.374989,85.335486,23.464989,85.425486,29-03-2022,19:35,19:45,high_wind,jam,0,Buffet,motorcycle,1,No,Metropolitian,35
0x4a97,,,30.319528,78.040267,30.349528,78.070267,2022.2.17,,24:05:00,storm,low,0,Drinks,motorcycle,0,No,Metropolitian,27
0x8b0a,31,4.8,13.086438,80.220672,13.156439,80.290672,2022.3.16,22:45,0.958333333,overcast,low,1,Buffet,scooter,1,No,Metropolitian,27
0x92e1,37,4.6,21.175975,72.795503,21.285975,72.905503,2020.3.22,21:10,21:25,foggy,jam,0,Snack,motorcycle,1,No,Metropolitian,45
0x5f4e,21,4.8,12.972161,77.596014,13.012161,77.636014,2022.3.19,16:45,16:50,clear_sky,medium,1,Meal,motorcycle,0,No,Urban,12
0x6547,28,4,30.895817,75.813112,30.965817,75.883112,2022.2.16,19:15,19:20,overcast,jam,1,Snack,motorcycle,1,No,Metropolitian,32
0x584d,34,5,13.026286,80.275235,13.106286,80.355235,1931.3.22,17:20,17:25,overcast,medium,2,Meal,e_scooter,1,No,Urban,38
0xfe2b,23,4.5,0,0,0.04,0.04,2022.2.15,15:45,03:55PM,storm,medium,1,Drinks,motorcycle,1,X,Metropolitian,21
0x3df9,23,5,11.022298,76.998349,11.032298,77.008349,2015.3.22,10:25,10:30,overcast,low,1,Snack,motorcycle,0,No,Urban,12
0x625f,37,4.8,18.536718,73.830327,18.606718,73.900327,04-03-2022,07:45PM,0.833333333,sandstorm,jam,0,Drinks,motorcycle,0,No,Metropolitian,39
0x603a,33,3.7,22.744648,75.894377,22.834648,75.984377,02-04-2022,9:50 PM,21:55,sandstorm,jam,1,Snack,scooter,1,X,Metropolitian,44
0x42eb,26,4.8,21.186884,72.793616,21.226884,72.833616,30.Mar.22,12:20 PM,12:25,overcast,high,1,Snack,scooter,0,No,Metropolitian,23
0xd84a,22,4.8,12.299524,76.64262,12.309524,76.65262,2005.3.22,8:20 AM,8:25,high_wind,low,2,Drinks,scooter,0,No,Metropolitian,10
0x5b52,35,4.2,12.299524,76.64262,12.369524,76.71262,16-03-2022,8:15 PM,20:20,storm,jam,2,Drinks,motorcycle,1,No,Metropolitian,44
0x351e,34,4.1,23.211529,77.419399,23.231529,77.439399,17-02-2022,11:35,11:50AM,high_wind,high,2,Snack,scooter,1,No,Metropolitian,33
0xba60,24,4.8,18.927584,72.832585,18.987584,72.892585,30-03-2022,18:35,18:45,clear_sky,medium,0,Snack,motorcycle,0,No,Metropolitian,24
0xd15c,37,4.9,22.311358,73.164798,22.401358,73.254798,23-03-2022,11:20PM,23:30,sandstorm,low,1,Buffet,scooter,0,No,Metropolitian,24
0x7407,29,4.8,23.354422,85.3329,23.484422,85.4629,04-03-2022,23:30,23:40,high_wind,low,0,Drinks,motorcycle,1,No,Metropolitian,23
0x0dc2,40,4.7,26.90294,75.793007,26.98294,75.873007,2022.3.10,10:30 PM,22:40,storm,low,0,Drinks,motorcycle,1,No,Metropolitian,23
0x1d53,37,4.6,30.319528,78.040267,30.329528,78.050267,2015.2.22,10:35,10:50 AM,storm,low,2,Meal,e_scooter,0,No,Metropolitian,27
0xe266,33,5,22.31279,73.170283,22.33279,73.190283,05-03-2022,9:15 AM,9:20 AM,clear_sky,low,0,Meal,motorcycle,1,No,Metropolitian,22
0x715f,19,4.8,26.892312,75.806896,26.902313,75.816896,07-03-2022,10:25,10:40 AM,storm,low,2,Drinks,scooter,0,No,Metropolitian,13
0xaf62,22,4.8,11.008638,76.984311,11.088638,77.064311,14-03-2022,23:25,23:40,clear_sky,low,0,Drinks,motorcycle,1,No,Metropolitian,29
0x6987,32,4.8,26.846156,75.8023,26.886156,75.8423,2001.4.22,15:40,03:45PM,foggy,medium,1,Meal,motorcycle,0,No,Metropolitian,15
0x19bf,24,5,23.359194,85.325447,23.399194,85.365447,2007.3.22,12:15,12:20,storm,high,1,Buffet,motorcycle,1,No,Metropolitian,28
0x46bf,24,4.9,18.994049,72.825203,19.044049,72.875203,21.Mar.22,20:35,20:45,clear_sky,jam,2,Snack,scooter,0,X,Urban,11
0x6c24,29,4.6,17.428294,78.404423,17.458294,78.434423,2022.3.17,06:25PM,18:30,overcast,medium,2,Buffet,scooter,0,No,Urban,12
0x653b,34,4.7,0,0,0.06,0.06,01-04-2022,07:45PM,19:50,clear_sky,jam,0,Buffet,motorcycle,1,X,Metropolitian,29
0xdf45,34,4.1,19.065838,72.832658,19.145838,72.912658,2022.3.23,06:55PM,0.791666667,high_wind,medium,2,Drinks,motorcycle,2,No,Metropolitian,35
0x2fe0,,,22.569358,88.433452,22.589358,88.453452,2022.2.11,,10:35 AM,,,3,Meal,motorcycle,0,No,Metropolitian,21
0xbec2,24,4.8,12.939496,77.625999,13.009496,77.695999,06-03-2022,17:25,5:40 PM,foggy,medium,2,Snack,scooter,0,No,Urban,30
0x0f7f,24,3.1,12.934365,77.616155,13.064365,77.746155,14-03-2022,22:20,22:30,clear_sky,low,1,Meal,scooter,1,X,Metropolitian,40
0xc44d,39,4.8,23.374989,85.335486,23.464989,85.425486,12-03-2022,17:25,17:30,storm,medium,1,Buffet,scooter,0,No,Urban,26
0x1fe5,33,4.8,21.170096,72.789122,21.200096,72.819122,01-03-2022,21:45,21:50,overcast,jam,0,Buffet,motorcycle,0,No,Metropolitian,28
0x955d,,,12.981615,80.231598,13.041615,80.291598,2022.3.17,,19:40,,,1,Drinks,scooter,1,No,Metropolitian,33
0x6329,22,4.6,18.593481,73.785901,18.623481,73.815901,24-03-2022,0.833333333,20:10,high_wind,jam,2,Buffet,scooter,0,No,,14
0x0c7f,36,4.5,17.424114,78.347554,17.554114,78.477554,20-03-2022,05:35PM,17:50,storm,medium,1,Snack,scooter,1,No,Metropolitian,30
0xf94d,27,4.7,22.539129,88.365507,22.559129,88.385507,2022.2.11,11:30,11:35,foggy,high,1,Snack,motorcycle,1,X,Metropolitian,33
0x07f5,26,4.6,10.027364,76.308258,10.117364,76.398258,12-02-2022,18:45,18:50,overcast,medium,1,Meal,motorcycle,0,X,Metropolitian,36
0x685c,31,5,23.374989,85.335486,23.424989,85.385486,28.Mar.22,20:10,20:25,clear_sky,jam,2,Drinks,motorcycle,1,No,,12
0x5297,28,4.6,18.546258,73.904337,18.586258,73.944337,2022.3.21,16:40,16:45,clear_sky,medium,1,Buffet,motorcycle,0,No,Metropolitian,19
0xed1e,33,3.7,12.949934,77.699386,13.039934,77.789386,16-03-2022,20:50,0.875,high_wind,jam,1,Meal,motorcycle,1,No,Metropolitian,35
0xfd99,20,4.1,9.988483,76.295211,10.008483,76.315211,13-02-2022,10:25 AM,10:40,sandstorm,low,0,Meal,motorcycle,1,No,Metropolitian,25
0x830c,19,5,12.284747,76.625861,12.354747,76.695861,29-03-2022,0.875,21:10,sandstorm,jam,1,Drinks,motorcycle,1,X,Metropolitian,16
0xf835,27,4.9,12.325461,76.632278,12.435461,76.742278,4.Mar.22,23:45,23:55,sandstorm,low,1,Meal,scooter,0,No,Urban,10
0xeca5,33,5,12.326356,76.619103,12.416356,76.709103,2022.3.12,7:20 PM,07:35PM,foggy,jam,0,Snack,motorcycle,1,No,Metropolitian,40
0x965b,35,4.4,22.753659,75.903365,22.863659,76.013365,2022.3.27,18:15,6:25 PM,high_wind,medium,1,Meal,scooter,0,No,Metropolitian,32
0x7c4e,23,4.8,26.90294,75.793007,26.91294,75.803007,15-03-2022,11:45,0.5,overcast,high,2,Drinks,e_scooter,1,No,Metropolitian,24
0xa9af,20,3.6,22.744648,75.894377,22.774648,75.924377,11-03-2022,20:50,20:55,clear_sky,jam,0,Buffet,motorcycle,3,Yes,Metropolitian,46
0x677d,27,4.7,18.533811,73.899315,18.603811,73.969315,29-03-2022,0.75,18:10,sandstorm,medium,2,Snack,scooter,1,No,Metropolitian,29
0x9418,,,23.351058,85.325731,23.371058,85.345731,26-03-2022,,11:40,storm,high,1,Buffet,scooter,0,No,Urban,21
0x6b4e,,,25.450377,81.834236,25.470377,81.854236,2022.2.13,,9:50,foggy,low,1,Snack,motorcycle,0,No,Metropolitian,17
0x8e6c,40,4.8,26.913987,75.752891,26.933987,75.772891,24.Mar.22,0.458333333,11:05 AM,overcast,low,0,Buffet,motorcycle,1,No,Metropolitian,27
0x68e3,33,4.4,17.422819,78.449578,17.552819,78.579578,12.Mar.22,17:40,17:55,sandstorm,medium,0,Drinks,motorcycle,1,No,Metropolitian,36
0xd090,30,4.5,26.905287,75.794592,26.945287,75.834592,2022.4.3,16:45,0.708333333,overcast,medium,2,Meal,scooter,1,No,Metropolitian,19
0xe499,22,4.6,18.636215,73.751081,18.696215,73.811081,2019.3.22,09:10PM,9:20 PM,sandstorm,jam,1,Buffet,scooter,1,No,Metropolitian,16
0x8796,,,-17.438263,-78.397865,17.568263,78.527865,12-03-2022,,17:55,,,3,Snack,motorcycle,1,No,Metropolitian,34
0x2ca0,23,4.6,12.933298,77.614293,12.973298,77.654293,2005.3.22,3:40 PM,15:45,clear_sky,medium,2,Snack,scooter,0,X,Metropolitian,11
0x9ef4,39,4.1,18.536562,73.896485,18.586562,73.946485,28-03-2022,8:25 PM,20:40,foggy,jam,1,Drinks,scooter,0,No,Metropolitian,39
0xb1bc,22,4.9,12.325461,76.632278,12.365461,76.672278,17-03-2022,0.666666667,16:05,high_wind,medium,0,Drinks,motorcycle,0,X,Urban,10
0xb94e,23,4.2,26.892312,75.806896,26.902313,75.816896,24-03-2022,10:15,10:30AM,high_wind,low,0,Meal,motorcycle,,No,,19
